,speed,gust,visibility,ceiling,cover,precipitation,obscuration,thunderstorms,snow,clouds,reason,fuel,holding_flights
17760,4.12,0.0,9999.0,671.0,6.0,True,False,True,False,True,Weather,2440.6715078368406,5.0
17761,0.0,0.0,8000.0,61.0,8.0,False,False,False,False,False,,223.3560946301283,1.0
17762,6.69,0.0,9999.0,671.0,6.0,True,False,True,False,True,Weather,1754.1460634023565,5.0
17763,1.03,0.0,9999.0,3048.0,0.0,False,False,False,False,False,Other,1651.6936429895,9.0
17764,7.72,0.0,9999.0,762.0,6.0,True,False,True,False,True,Weather,1830.1289388413636,7.0
17765,1.03,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,388.8828136542142,3.0
17766,0.51,0.0,9999.0,3048.0,0.0,False,False,False,False,False,Other,4807.583820884317,21.0
17767,0.51,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,1841.8524498629256,11.0
17768,2.57,0.0,9999.0,3048.0,0.0,False,False,False,False,False,Other,415.6780022111731,2.0
17769,2.06,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,120.75920556539351,1.0
17770,1.03,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,181.7665644521388,1.0
17771,2.06,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
17772,0.51,0.0,9999.0,3048.0,2.0,True,False,False,False,True,,178.75539959381982,1.0
17773,0.51,0.0,9999.0,3048.0,0.0,False,True,False,False,False,,1058.7952136917213,2.0
17774,1.03,0.0,4000.0,3048.0,4.0,True,False,True,False,True,,355.78418804538774,1.0
17775,0.51,0.0,4400.0,610.0,6.0,False,True,False,False,False,,633.3848602570921,1.0
17776,1.03,0.0,6000.0,1372.0,6.0,True,False,False,False,True,Weather,6405.845221835169,9.0
17777,1.54,0.0,7000.0,3048.0,4.0,True,False,False,False,True,Weather,23.505281734579604,1.0
17778,2.06,0.0,2600.0,732.0,6.0,True,False,True,False,True,,558.4604897594405,1.0
17779,1.54,0.0,4500.0,3048.0,4.0,True,False,False,False,True,Weather,5410.913876720348,12.0
17780,1.03,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,129.2623430577037,1.0
17781,2.57,0.0,3200.0,3048.0,4.0,True,False,False,False,True,,1072.7362440151642,2.0
17782,2.06,0.0,6000.0,3048.0,0.0,True,False,False,False,True,Weather,546.0825967048617,2.0
17783,1.54,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,24.561046918167985,1.0
17784,1.03,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,58.07953621099829,1.0
17785,2.57,0.0,3700.0,914.0,6.0,True,False,False,False,True,,125.70582959275842,1.0
17786,4.12,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,103.46879506651877,1.0
17787,3.09,0.0,9999.0,671.0,6.0,True,False,True,False,True,Weather,369.73452270886287,1.0
17788,3.6,0.0,3900.0,3048.0,4.0,True,False,False,False,True,,279.4721787772916,2.0
17789,1.03,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,162.67236144039452,2.0
17790,1.54,0.0,2600.0,30.0,6.0,True,False,False,False,True,,157.13758046295249,1.0
17791,1.03,0.0,3100.0,152.0,6.0,True,False,False,False,True,Weather,614.4045161268532,3.0
17792,2.06,0.0,9999.0,671.0,6.0,True,False,True,False,True,Weather,248.61199959780856,1.0
17793,3.6,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
17794,1.03,0.0,3000.0,3048.0,4.0,True,False,False,False,False,Weather,1758.9940168011512,7.0
17795,2.57,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,170.2280740505075,1.0
17796,4.12,0.0,9999.0,671.0,6.0,True,False,True,False,True,Weather,630.4569584113369,1.0
17797,1.03,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,228.2872406675019,2.0
17798,2.57,0.0,4300.0,183.0,6.0,True,False,False,False,False,Weather,131.56909156978023,2.0
17799,2.06,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,1460.4430092675398,5.0
17800,1.03,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,72.20989881631235,1.0
17801,1.03,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,107.06734995187492,1.0
17802,2.57,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,121.36773574178324,1.0
17803,2.06,0.0,9999.0,671.0,6.0,True,False,False,False,True,Weather,338.16951806281025,1.0
17804,2.06,0.0,9999.0,732.0,6.0,False,False,False,False,False,,105.63954268300142,1.0
17805,2.57,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,701.3605206121092,4.0
17806,1.54,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,77.760112427185,1.0
17807,5.66,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,172.090593549646,1.0
17808,2.57,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,21.72401331690361,1.0
17809,2.06,0.0,9999.0,671.0,6.0,True,False,True,False,True,Weather,126.50761570149028,2.0
17810,3.6,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,108.48416810414456,1.0
17811,2.57,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
17812,2.06,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,80.60307141587325,1.0
17813,3.09,0.0,9999.0,671.0,6.0,True,False,False,False,True,Weather,2800.259843928456,5.0
17814,2.57,0.0,9999.0,3048.0,2.0,False,False,False,False,False,Weather,,
17815,1.54,0.0,9999.0,274.0,6.0,True,False,False,False,True,Weather,283.7002636091431,2.0
17816,5.14,0.0,9999.0,244.0,6.0,False,False,False,False,False,,418.2892074809866,3.0
17817,4.63,0.0,9999.0,396.0,6.0,False,False,False,False,False,,203.4473024323286,2.0
17818,1.03,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,912.681714169244,1.0
17819,1.03,0.0,9999.0,244.0,6.0,True,False,False,False,False,Weather,145.8162104682369,1.0
17820,4.12,0.0,9999.0,671.0,6.0,True,False,True,False,True,Weather,3359.383663265646,9.0
17821,1.03,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,402.84081497599567,1.0
17822,2.57,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
17823,2.57,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,551.5847660577952,5.0
17824,2.57,0.0,9999.0,213.0,6.0,True,False,False,False,False,Weather,965.283741073726,5.0
17825,3.09,0.0,9999.0,671.0,6.0,True,False,False,False,True,Weather,14765.205095093148,21.0
17826,2.57,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
17827,5.14,0.0,9999.0,3048.0,4.0,True,False,False,False,False,Weather,1918.913761374233,4.0
17828,5.14,0.0,9999.0,122.0,6.0,True,False,False,False,False,Weather,,
17829,6.17,0.0,5000.0,213.0,6.0,True,False,False,False,False,,34.34026086795833,1.0
17830,2.57,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
17831,5.66,0.0,7000.0,213.0,6.0,True,False,False,False,False,,848.27652631533,5.0
17832,4.12,0.0,9999.0,762.0,6.0,False,False,False,False,False,Weather,3505.269091749387,10.0
17833,2.06,0.0,9999.0,671.0,6.0,True,False,False,False,True,Weather,12502.531018127873,22.0
17834,2.57,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,190.04338930367808,3.0
17835,3.09,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,101.57745620532975,1.0
17836,3.09,0.0,9999.0,671.0,6.0,True,False,False,False,True,Weather,2308.807962290295,8.0
17837,4.12,0.0,9999.0,3048.0,4.0,False,False,False,False,False,Weather,451.34589467094656,4.0
17838,1.03,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,372.79110529344246,3.0
17839,3.09,0.0,9999.0,671.0,6.0,False,False,False,False,True,Weather,820.3188752878365,3.0
17840,7.2,0.0,9999.0,3048.0,2.0,False,False,False,False,False,Other,102.97070685178905,1.0
17841,2.06,0.0,9999.0,671.0,6.0,True,False,False,False,True,Weather,97.18175532786184,1.0
17842,3.09,0.0,9999.0,3048.0,4.0,False,False,False,False,False,Weather,190.9486075064555,1.0
17843,2.57,0.0,9999.0,579.0,6.0,True,False,False,False,False,,152.11918059380042,1.0
17844,4.12,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
17845,3.09,0.0,9999.0,3048.0,4.0,False,False,False,False,False,,97.96037577106138,1.0
17846,3.09,0.0,9999.0,335.0,8.0,True,False,False,False,True,,117.30296698089148,1.0
17847,3.09,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,36.99741923592703,1.0
17848,3.6,0.0,9999.0,335.0,6.0,False,False,False,False,False,,364.5933532786924,3.0
17849,2.57,0.0,9999.0,549.0,6.0,False,False,False,False,False,,691.6231801701205,3.0
17850,5.14,0.0,9999.0,671.0,6.0,True,False,False,False,True,,935.9828316151402,5.0
17851,3.09,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,875.101317762797,4.0
17852,1.54,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,50.0762994873398,1.0
17853,5.14,0.0,9999.0,1097.0,6.0,False,False,False,False,False,,4300.487880369876,11.0
17854,6.17,0.0,9999.0,3048.0,2.0,False,False,False,False,False,Other,248.37469289115805,2.0
17855,3.09,0.0,9999.0,579.0,6.0,False,False,False,False,False,,1091.4517240678551,5.0
17856,4.12,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,1758.234334825644,1.0
17857,2.06,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,105.00039959602805,1.0
17858,3.6,0.0,9999.0,975.0,6.0,False,False,False,False,False,,34.94883031422898,2.0
17859,4.12,0.0,9999.0,762.0,6.0,True,False,False,False,False,,676.2980051969383,6.0
17860,6.17,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
17861,3.09,0.0,9999.0,3048.0,4.0,False,False,False,False,False,,216.383408282392,2.0
17862,4.12,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,4048.035658845504,1.0
17863,1.54,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,64.15841712328995,1.0
17864,4.63,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,1476.4853869424016,7.0
17865,5.66,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,68.53526090533641,1.0
17866,5.66,0.0,9999.0,3048.0,2.0,False,False,False,False,False,Other,63.40068467926929,2.0
17867,2.57,0.0,9999.0,762.0,6.0,False,False,False,False,False,,32.469028175567026,1.0
17868,4.12,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,4047.993418248222,1.0
17869,6.69,0.0,9999.0,3048.0,2.0,False,False,False,False,False,Other,,
17870,4.12,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,100.97522166615248,1.0
17871,4.12,0.0,9999.0,488.0,6.0,False,False,False,False,False,,,
17872,3.09,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
17873,6.17,0.0,9999.0,3048.0,4.0,False,False,False,False,False,Weather,2343.614492620329,9.0
17874,4.12,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,1796.5486890294535,1.0
17875,4.12,0.0,9999.0,122.0,8.0,False,False,False,False,False,,137.3848948812509,1.0
17876,5.66,0.0,9999.0,3048.0,4.0,False,False,False,False,False,Weather,2634.003995404132,16.0
17877,4.63,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
17878,4.12,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,562.5623622181105,2.0
17879,4.12,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
17880,3.6,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
17881,4.63,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,62.41944294024585,1.0
17882,1.03,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
17883,4.12,0.0,8000.0,152.0,8.0,False,False,False,False,False,,162.06896823557736,1.0
17884,5.66,0.0,9999.0,3048.0,4.0,False,False,False,False,False,Weather,3248.590467639205,16.0
17885,2.06,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
17886,1.54,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
17887,3.6,0.0,8000.0,183.0,8.0,False,False,False,False,False,,262.17325114928923,2.0
17888,4.12,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,133.11537070758482,1.0
17889,3.6,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
17890,5.14,0.0,9999.0,3048.0,2.0,False,False,False,False,False,Weather,1153.8378431008964,8.0
17891,2.57,0.0,9999.0,457.0,6.0,False,False,False,False,False,,337.5444138573786,3.0
17892,3.6,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,154.36441433002483,1.0
17893,4.63,0.0,9999.0,3048.0,4.0,False,False,False,False,False,Weather,771.2335869784656,5.0
17894,2.06,0.0,9999.0,518.0,6.0,False,False,False,False,False,,2579.0594350212373,13.0
17895,2.06,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,38.802170311703634,1.0
17896,3.09,0.0,9999.0,183.0,6.0,False,False,False,False,False,,11.71649103426599,1.0
17897,3.09,0.0,9999.0,732.0,8.0,False,False,False,False,False,,126.17982118522126,1.0
17898,2.57,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,354.8816738063793,1.0
17899,4.12,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,137.69224171423122,1.0
17900,3.09,0.0,9999.0,213.0,6.0,False,False,False,False,False,,384.6254365719488,2.0
17901,2.06,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,106.99005719060722,1.0
17902,7.72,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,24.813548942411813,1.0
17903,6.69,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,53.3852709271687,1.0
17904,2.06,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,93.10402882486852,1.0
17905,1.03,0.0,9999.0,640.0,8.0,False,False,False,False,False,,97.36610321882164,1.0
17906,3.6,0.0,9999.0,3048.0,4.0,False,False,False,False,False,,328.196022852512,1.0
17907,2.06,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,19.850745572344152,1.0
17908,3.6,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
17909,2.57,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
17910,8.23,0.0,9999.0,3048.0,2.0,False,False,False,False,False,Weather,268.98767779301375,2.0
17911,2.06,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,15.76344142307577,1.0
17912,2.57,0.0,9999.0,488.0,6.0,False,False,False,False,False,,983.934792071004,6.0
17913,8.23,0.0,9999.0,3048.0,2.0,False,False,False,False,False,Weather,29.45504329673844,1.0
17914,1.54,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,111.36923924615142,1.0
17915,2.57,0.0,9999.0,3048.0,2.0,False,False,False,False,False,Other,1317.3753279837583,9.0
17916,4.12,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,183.66857169181003,1.0
17917,6.69,0.0,9999.0,335.0,6.0,False,False,False,False,False,,1542.2909822121208,1.0
17918,2.57,0.0,9999.0,3048.0,0.0,False,False,False,False,False,Other,1133.814221095134,7.0
17919,2.57,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,41.86715014261983,1.0
17920,2.06,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,117.691640816582,1.0
17921,1.03,0.0,4000.0,3048.0,4.0,False,True,False,False,False,,151.54182984254172,1.0
17922,1.54,0.0,9000.0,3048.0,0.0,False,False,False,False,False,,117.94475259730356,2.0
17923,0.51,0.0,8000.0,3048.0,0.0,False,False,False,False,False,,78.35275960933299,1.0
17924,1.03,0.0,1200.0,3048.0,0.0,False,True,False,False,False,,143.853445757378,1.0
17925,0.51,0.0,9999.0,3048.0,0.0,False,True,False,False,False,,403.3369925344069,1.0
17926,1.03,0.0,400.0,3048.0,0.0,False,True,False,False,False,Other,466.6521540250131,3.0
17927,1.54,0.0,200.0,3048.0,0.0,False,True,False,False,False,Other,862.4525800833363,3.0
17928,4.63,0.0,9999.0,122.0,6.0,False,False,False,False,False,,234.96003151600448,1.0
17929,0.51,0.0,400.0,0.0,6.0,False,True,False,False,False,,4938.679833276237,12.0
17930,1.54,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,45.65406697250428,1.0
17931,1.03,0.0,500.0,3048.0,0.0,False,True,False,False,False,Weather,427.7196332080572,1.0
17932,1.03,0.0,2900.0,3048.0,0.0,False,True,False,False,False,,250.7141265470442,1.0
17933,1.54,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,176.60321859276334,1.0
17934,2.57,0.0,9999.0,671.0,6.0,False,False,False,False,False,,97.69421260467357,1.0
17935,1.03,0.0,1000.0,122.0,6.0,False,True,False,False,False,Weather,113.58112301035102,1.0
17936,2.06,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,64.99221666172238,1.0
17937,3.09,0.0,9999.0,732.0,6.0,False,False,False,False,False,,81.3896886161797,1.0
17938,0.51,0.0,9999.0,1158.0,6.0,False,False,False,False,False,,120.11121663014669,1.0
17939,1.03,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,3.297601399200737,1.0
17940,0.51,0.0,3500.0,3048.0,4.0,False,True,False,False,False,Weather,10437.19266585547,22.0
17941,1.54,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,103.1463843154449,1.0
17942,1.54,0.0,6000.0,3048.0,4.0,False,True,False,False,False,Weather,76.90850737137646,1.0
17943,1.54,0.0,9000.0,3048.0,2.0,False,False,False,False,False,Weather,4326.848447863335,17.0
17944,2.57,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
17945,3.09,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,910.073785036342,5.0
17946,2.06,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,880.4479715100625,7.0
17947,2.06,0.0,9999.0,3048.0,0.0,False,False,False,False,False,Weather,1304.8262230770129,5.0
17948,0.51,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,745.8789958366004,3.0
17949,1.03,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,242.1428128245865,4.0
17950,2.57,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,118.49424064165774,2.0
17951,3.6,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,699.1661192423269,4.0
17952,1.03,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,27.00407198171578,1.0
17953,1.54,0.0,9999.0,1128.0,6.0,False,False,False,False,False,,107.71172508843436,1.0
17954,2.57,0.0,9999.0,3048.0,0.0,False,False,False,False,False,Weather,1476.7923778076415,2.0
17955,2.57,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,43.3492944572226,1.0
17956,1.54,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,105.9123035487382,1.0
17957,1.54,0.0,9999.0,3048.0,0.0,False,False,False,False,False,Weather,1639.566253985976,5.0
17958,1.54,0.0,9999.0,3048.0,0.0,False,False,False,False,False,Weather,216.36709422729493,1.0
17959,2.06,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,4471.372380759981,16.0
17960,3.09,0.0,9999.0,610.0,8.0,False,False,False,False,False,,72.65865996236263,1.0
17961,2.06,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,1350.0845968680214,6.0
17962,2.57,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,107.18352707717668,1.0
17963,4.12,0.0,9999.0,3048.0,4.0,False,False,False,False,False,Other,49.275603222421104,1.0
17964,2.06,0.0,9999.0,3048.0,2.0,False,False,False,False,False,Weather,114.991282706512,3.0
17965,2.57,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
17966,1.54,0.0,9999.0,3048.0,2.0,False,False,False,False,False,Weather,460.1012965260271,4.0
17967,2.06,0.0,9999.0,1067.0,6.0,False,False,False,False,False,,59.87510519748639,1.0
17968,4.63,0.0,9999.0,701.0,8.0,False,False,False,False,False,,29.739935413586625,1.0
17969,4.63,0.0,9999.0,3048.0,4.0,False,False,False,False,False,Other,89.21754603032947,1.0
17970,5.66,0.0,9999.0,549.0,8.0,False,False,False,False,False,,332.0720928447336,1.0
17971,1.03,0.0,9999.0,3048.0,2.0,False,False,False,False,False,Weather,129.45124081449887,1.0
17972,2.06,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,515.8535563549083,2.0
17973,5.14,0.0,9999.0,1097.0,6.0,False,False,False,False,False,,92.5300853507986,1.0
17974,5.14,0.0,9999.0,640.0,8.0,False,False,False,False,False,,107.10403013066028,1.0
17975,2.06,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
17976,2.06,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,51.89226762759928,1.0
17977,5.66,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,155.43909485290118,1.0
17978,4.63,0.0,9999.0,3048.0,4.0,False,False,False,False,False,,221.33401280245863,2.0
17979,4.12,0.0,9999.0,1219.0,6.0,False,False,False,False,False,,125.46940033373016,1.0
17980,2.57,0.0,9999.0,3048.0,2.0,False,False,False,False,False,Weather,112.9161066518695,1.0
17981,2.06,0.0,9999.0,3048.0,2.0,False,False,False,False,False,Weather,448.4872928280963,2.0
17982,2.06,0.0,9999.0,3048.0,4.0,False,False,False,False,False,,60.06788349386444,1.0
17983,5.14,0.0,9999.0,792.0,8.0,False,False,False,False,False,,385.018250608236,1.0
17984,3.6,0.0,9999.0,762.0,6.0,False,False,False,False,True,,97.44839240555076,1.0
17985,2.57,0.0,9000.0,762.0,6.0,True,False,False,False,True,,4.8117572488570906,1.0
17986,3.6,0.0,9999.0,3048.0,4.0,False,False,False,False,True,,231.0485567635372,1.0
17987,1.54,0.0,9999.0,3048.0,0.0,False,False,False,False,False,Weather,245.67358762568125,2.0
17988,6.69,0.0,9999.0,366.0,6.0,False,False,False,False,False,,,
17989,3.09,0.0,9999.0,3048.0,2.0,False,False,False,False,False,Other,89.5245384077114,1.0
17990,3.09,0.0,9999.0,3048.0,2.0,False,False,False,False,False,Weather,152.221763980765,1.0
17991,7.2,0.0,4700.0,3048.0,4.0,True,True,True,False,True,,468.63347973869503,3.0
17992,3.6,0.0,9999.0,3048.0,2.0,False,False,False,False,False,Other,,
17993,4.63,0.0,9999.0,3048.0,4.0,False,False,True,False,True,,194.0746437113859,1.0
17994,4.63,0.0,9999.0,3048.0,4.0,False,False,True,False,True,,1039.5302544602564,6.0
17995,1.54,0.0,9999.0,3048.0,2.0,False,False,False,False,False,Weather,140.72775225357478,1.0
